POPULATION,LATITUDE,LONGITUDE,Total_units,Vacant_units,Median_rooms,Mean_household_size_owners,Mean_household_size_renters,Owners,Median_household_income,Mean_household_income,Built_1990_or_later,Bedrooms_4_or_more,Median_Value
6117,34.006703,-117.745572,1865,61,7.1,3.57,3.63,77,90357,111277,23.6,59.4,597200
6676,33.990866,-117.743121,1922,65,6.8,3.42,3.07,85.6,114363,137563,73.6,56.9,591800
2957,33.987073,-117.724651,940,71,6.3,3.65,2.35,83.5,98125,105231,18.1,46.5,471100
5077,33.971681,-117.73698,1723,77,6,3.29,2.47,66.5,97273,104004,18.3,29.2,522900
6752,33.973208,-117.722939,2091,0,6.2,3.28,4.64,89.9,98375,104320,0,37.2,435300
2580,33.955316,-117.753466,897,14,7,3.39,3.84,79.4,120903,133761,30.6,57.9,665200
11112,33.971696,-117.70549,3327,167,5.5,3.65,3.17,69.6,69038,78412,36.5,25.1,354500
7114,33.951004,-117.677124,2134,46,6.8,3.63,2.06,88.6,119602,126828,94.8,49,561300
10856,33.944001,-117.687844,3307,133,6.7,3.27,2.48,88.2,114962,123262,70.6,47.2,560500
6959,33.979907,-117.758381,2213,164,7,3.27,3.44,89.6,117961,136651,63.8,59.6,590600
4541,33.990211,-117.766483,1332,101,7.2,3.57,4.28,91.8,114375,134809,83.4,60.7,638900
4195,34.086376,-117.702616,1285,103,4.7,3.15,3.9,54.2,52500,58986,5,10.2,258900
4474,34.07749,-117.702518,1192,39,5.7,3.76,3.99,68.1,59567,64340,4.3,29.1,316700
4736,34.079487,-117.687219,1455,126,5.6,3.76,3.52,62.8,48950,65655,0,26.2,292500
4635,34.069848,-117.707547,1116,0,5.7,4.2,3.83,72.1,55465,65501,4.3,31.6,283900
4124,34.070381,-117.68903,1084,130,5.5,3.7,3.42,78.9,47240,63506,2.4,10.4,279500
8795,34.065134,-117.703067,2357,163,4.3,3.93,4.73,32.3,45035,57098,20.3,7.2,273500
7169,34.050579,-117.715481,1920,117,5,4.47,4.22,64.7,48841,56130,5.3,13.9,189800
5871,34.05261,-117.694367,1666,49,4.8,3.66,4.01,68.1,63143,68481,22.5,29,339100
6387,34.01779,-117.722218,1923,125,6.5,3.52,2.82,83.3,75764,97376,7,47.5,408500
4678,34.038443,-117.71078,1434,38,6.1,3.3,2.18,89.5,85625,88344,14.6,36.3,291300
4419,34.039213,-117.691124,1755,116,4.3,3.53,2.43,33.4,51707,74600,20.6,19.9,386400
6785,34.025849,-117.705753,1916,38,6,3.95,2.92,76.7,76580,88102,16.9,36.4,384200
5270,34.015541,-117.704494,1608,89,4.8,2.84,3.63,51.3,57292,70158,27.1,17.7,367500
5450,34.008052,-117.693484,1474,18,6.8,3.66,3.72,93.1,91094,87053,4.1,65.2,383500
5576,34.029864,-117.685019,1659,225,5.1,3.27,3.16,55.1,51063,59630,5.7,23.8,395600
5682,34.022422,-117.683128,1781,61,5,3.6,2.88,60.5,58923,66344,3.1,20.9,339400
5274,34.015508,-117.689213,1252,158,4.9,4.35,3.34,55.8,38980,48030,12,14,269200
4374,34.015729,-117.675165,1161,0,5.4,4.39,4.12,69.6,63024,79801,27.6,34.6,401000
3255,34.153358,-117.659999,1342,34,6.3,2.89,2.46,84.9,98088,129875,8.1,46.4,538300
5840,34.112426,-117.639262,2004,100,6,2.94,3.59,75.6,78185,79335,3.3,29,351200
3845,34.120067,-117.619369,1353,45,5.9,2.8,3.24,82.2,90930,99110,12.1,35.1,391100
3449,34.142318,-117.676107,1286,15,6.9,2.77,1.38,96.7,96806,119740,3.3,55.3,498300
3832,34.142109,-117.661207,1327,39,7.4,2.91,9.7,99.2,118529,140671,4.1,66,625000
3584,34.126949,-117.676795,1260,0,7.2,2.99,3.35,94,106250,119532,16.5,62.6,522000
3906,34.12787,-117.662345,1401,103,7.2,3.02,4.04,96.2,104306,114478,4.2,57.5,517000
3264,34.114428,-117.674707,1317,38,5.9,2.65,2.28,72.2,71597,84157,4.4,34.6,414700
5428,34.114185,-117.661506,1904,64,7,2.95,3.37,82.4,93681,102495,1.9,54.8,474500
5077,34.126042,-117.631154,1893,97,6.4,2.76,3.21,78.9,85955,102412,55.6,35,530900
3958,34.132848,-117.646549,1327,63,6.9,3.11,2.59,97.5,115778,130043,6.5,64,595000
3478,34.098333,-117.689564,1240,115,3.7,3.43,2.49,7.2,45587,47898,47,1.8,369800
6658,34.101768,-117.673018,2596,291,4.2,2.23,3.18,25.9,43304,53113,3.9,5.4,315100
5092,34.100892,-117.657195,1904,188,4.2,2.22,3.05,22.9,52547,55003,6.1,4.3,366600
3905,34.091215,-117.676559,1567,106,3.6,2.62,2.52,17.7,42135,49616,4.6,2.2,225000
4075,34.09142,-117.660117,1400,109,5.3,3.33,3.15,49.9,68693,73602,3,21.7,316200
4600,34.103008,-117.639124,1699,120,4.8,2.93,2.32,47.8,49574,61479,19.3,9.1,263200
4338,34.096294,-117.636215,1551,0,4.3,3.71,2.84,22.1,56017,59196,26.2,12,297900
3248,34.089839,-117.642244,1119,0,4.6,2.9,3.06,44.5,49926,60270,15.8,2.7,279800
4990,34.080358,-117.675462,1570,161,5.2,3.27,2.9,57.4,46380,60657,10.2,20.5,297100
5530,34.067645,-117.675341,1412,58,4.9,4.32,3.89,45.7,47404,54324,2.9,11.6,225400
4092,34.06612,-117.662279,1307,212,4.4,4.49,3.95,33,47978,54655,2.8,8.1,343700
3997,34.077275,-117.656415,1356,55,5.9,3.11,2.86,70.2,67250,75130,6.4,15,313800
5058,34.076316,-117.665573,1726,163,5.7,3.47,3.35,57.1,61033,73101,21.3,24.7,298900
4730,34.078853,-117.645573,1624,46,5.6,2.99,3.12,76,61613,71473,0.6,13,310000
5348,34.083951,-117.628584,1420,139,4.9,4.15,4.99,60.3,45083,49732,4.1,9.4,204300
4163,34.088977,-117.620972,992,101,5.9,4.37,4.11,85.1,67472,62655,2.4,48.9,284100
5100,34.078525,-117.614787,1303,101,4.9,4.68,4.17,48.3,55542,60014,10.3,25,257300
4793,34.073546,-117.623412,1208,0,5.2,4.51,3.97,49.4,51627,63574,13.2,22.9,282400
5814,34.077443,-117.636786,1568,0,5.2,3.65,2.97,77.6,57500,62001,3.9,15.4,242300
3236,34.08394,-117.598505,935,16,6.9,3.72,3.58,89.2,90475,116982,59.1,65.1,418900
4645,34.082867,-117.6061,1423,81,5.5,3.52,2.82,79.7,56716,72118,19.6,18.3,267500
2923,34.067528,-117.65079,1085,107,3.4,4.66,2.11,25.2,35000,48777,23.5,7.3,267200
4052,34.066936,-117.640947,1029,157,4.5,4.44,3.51,52.4,33676,47159,7.5,5.2,305400
4195,34.066806,-117.632429,867,93,4.4,4.66,4.82,25.8,34097,44111,8.2,7,110100
5676,34.066984,-117.621257,1686,124,4.2,3.48,3.39,27.7,44706,51820,35.7,14.7,296400
6133,34.058303,-117.652923,1476,144,4.3,4.7,3.97,38.4,35000,40961,8.2,7.8,292300
4827,34.045647,-117.674284,1683,96,5,3.17,3.48,62.6,64302,80281,11.7,20,345600
5979,34.024967,-117.659523,1887,116,5.9,3.26,3.93,81.5,81430,89594,16.6,37,337700
5056,34.036415,-117.660099,1529,97,5.2,3.4,4.01,64.1,59522,74172,13.9,26.2,322700
6231,34.05241,-117.661451,1941,146,4.3,2.99,3.98,47.9,57785,59836,8.7,4.3,184300
5966,34.04524,-117.660769,1532,36,5.9,3.64,4.05,75.5,55223,71521,5.2,36.3,288800
2985,34.036227,-117.627551,1015,56,5.1,2.63,3.71,75.6,50457,56582,13.3,5.3,128300
5145,34.024684,-117.644157,1511,35,6,3.91,3.16,71.3,76806,90873,29.2,39.5,347700
4760,34.024638,-117.630799,1299,0,6.7,4.05,4.33,84.8,65439,76932,13.4,50.8,377500
4413,34.025662,-117.618392,1262,0,6.4,3.61,3.67,73.3,83378,79618,6.3,56.9,364100
4476,34.023903,-117.608023,1251,71,6.5,4.17,4.68,81.4,56711,66132,16.9,47.3,274300
4497,34.034195,-117.643973,1208,0,5.2,4.29,4.37,69.5,44470,57870,7.9,19.6,204000
4321,34.043171,-117.646302,1097,73,3.7,6.53,3.08,19.9,43095,54122,6.4,8.5,233300
4576,34.050187,-117.644492,996,69,4.5,5.68,4.82,45.5,41018,49037,8.4,18.4,286600
5753,34.009368,-117.662944,1675,0,6.7,3.53,3.01,82,85661,95409,41.2,54.5,441900
8028,33.963633,-117.632018,2036,447,6.3,3.33,3.38,80.7,106003,103949,93.5,40.1,400100
6389,34.010591,-117.644591,2059,119,6,3.35,4.07,78.9,86000,92901,78.6,33.7,409100
7060,34.012098,-117.586221,2216,129,6.1,3.64,3.08,63.5,81590,86837,65.6,52,433700
9013,34.158856,-117.477756,2244,119,7.2,3.96,3.68,88.6,110559,115856,98,73.4,370300
4006,34.153433,-117.616435,1305,63,7.3,3.15,2.93,94.3,102355,123594,13.2,71.8,598500
4207,34.137554,-117.606917,1677,34,5.9,3.13,1.93,69.8,70250,85424,4.1,41.5,423600
4846,34.144386,-117.625771,1568,55,7.4,3.24,1.35,97.8,118839,121387,15.5,69.4,523200
4777,34.127598,-117.607169,1600,35,5.9,3.06,4.17,70.5,74871,86791,11.8,35.2,367800
3883,34.114695,-117.607984,1297,0,5.6,3.08,3.85,80.6,93086,90851,0,10.2,330700
5826,34.152905,-117.592936,1834,41,7.4,3.13,4.34,93.9,110409,126836,24.9,74.7,642800
5342,34.142712,-117.584023,1737,67,6.4,3.17,3.39,84.6,87083,97066,21.1,45.6,454600
4757,34.140405,-117.568227,1743,55,5.5,3.17,2.74,55.9,87630,102958,32.8,35.4,422200
5201,34.146192,-117.557024,1610,78,7.4,3.27,3.84,89.1,123798,213953,35.6,65.6,485100
11426,34.14936,-117.51984,3124,71,8.1,3.62,2.92,95.8,138317,170173,94.5,81.3,632000
5118,34.129093,-117.59251,2391,135,4.3,2.97,2.38,33.3,46563,58466,19.7,3.4,256700
5056,34.12773,-117.582613,1888,47,6,2.6,2.67,85.4,54879,72340,18.8,32.9,304700
5543,34.113503,-117.595867,2102,45,5.4,3.09,2.88,73.4,62508,76733,21.9,22.2,303600
5282,34.113815,-117.583496,1543,23,5.7,2.97,2.7,70.5,78542,85994,9.3,29.4,353400
6077,34.131635,-117.566251,1948,130,6.7,3.18,3.71,88.1,90714,97239,12.2,56.9,398800
6281,34.12834,-117.552175,1885,58,6.7,3.32,4.08,90,126142,123031,64.7,63.4,418600
7663,34.128024,-117.533765,2444,0,6.2,3.24,2.98,84.8,90826,98010,48.7,46.7,405700
13758,34.117069,-117.527051,4641,224,5.6,3.33,2.47,63.7,84354,100837,85.8,40.8,462800
6874,34.119224,-117.561387,2460,0,5.6,3.06,2.69,76.5,99219,104081,55.9,24.6,352500
11640,34.113406,-117.560609,4671,381,4.2,2.68,2.26,27.5,67590,79993,80.1,5.4,390600
7739,34.115422,-117.507225,2122,105,6.7,4.09,6.22,84.9,95033,103232,48.9,58.6,341700
5366,34.112534,-117.495991,1470,39,7.3,3.99,3.84,87.1,92917,98729,92,70.6,367000
4399,34.098072,-117.624343,1273,30,5.1,2.94,3.25,61.1,57316,63809,28.4,9.7,240600
4646,34.103231,-117.608008,1982,323,3.9,2.35,2.81,30.3,46696,50708,24.2,1.8,244200
5036,34.100257,-117.604977,1832,138,5,2.6,2.87,80.7,48500,58267,19.9,18.9,270200
4970,34.099704,-117.586533,1982,12,4,2.63,2.45,45,41837,50602,14.9,13.4,239600
4626,34.074439,-117.577544,2181,239,3.8,1.88,2.24,12.1,53607,63384,73,1.6,259400
7020,34.092312,-117.572293,3369,372,3.2,3.49,2.02,6.1,55752,61654,77.7,4,363400
6139,34.100736,-117.501667,1742,200,5.5,4.7,4.69,59.1,53340,67527,44.7,36.7,279700
6656,34.024664,-117.584736,2076,22,6,3.35,3.47,79.3,69710,79339,9.2,29,312900
4461,34.089127,-117.525654,490,39,4.5,3.85,3.38,10.6,57279,61921,23.5,0,2e+05
9721,34.12302,-117.442762,2279,186,6,4.08,3.9,84.7,64595,69413,36.2,43.1,276700
18904,34.133189,-117.469033,4783,261,7.5,4.11,4.57,88.2,100186,108087,97.3,68.9,357200
10725,34.115596,-117.465662,2706,37,6.2,4.12,4.11,82.7,78987,83020,45.8,40.7,285800
4169,34.125299,-117.42144,1033,37,6.7,3.88,4.7,84.5,68676,79483,23.8,63.3,281700
5085,34.117946,-117.415882,1146,36,6.3,4.09,4.54,79.8,54224,66627,24.5,42.8,237400
8946,34.095284,-117.479119,2044,168,5.4,5.01,4.96,67,51701,56655,36.4,32.9,243200
8434,34.092205,-117.460944,1999,173,4.9,4.89,3.97,54.5,43083,51804,21.6,15.5,214800
5840,34.077141,-117.47798,1420,66,5.3,5.02,4.36,74,55082,62794,37.5,31.7,220400
8051,34.078216,-117.462721,1730,143,5.7,5.09,5.01,75.6,60317,64535,23.6,41.8,228600
10799,34.054895,-117.439863,2567,282,6.5,4.55,4.47,78.7,78380,82686,57.1,48.8,332300
7639,34.042609,-117.496324,1955,159,5.4,3.84,3.64,74.1,57210,73288,12.6,30.3,319600
5723,34.036307,-117.492357,1444,154,5.5,3.68,4.71,84.1,65672,68870,16.2,10.8,252700
7089,34.043816,-117.475928,1897,181,5.8,4.02,3.35,70.5,65638,74574,54.2,28.8,229100
7826,34.042631,-117.456112,1958,57,6.4,4.11,5.12,91.2,76772,82847,73.6,49.9,291400
5780,34.164734,-117.425928,1658,77,6,3.67,3.3,86.1,75893,80751,85.8,45.2,318300
10787,34.148901,-117.430486,2945,207,7.3,3.75,4.27,89,99571,103715,86.1,67.4,341000
5513,34.14381,-117.392399,1530,93,6.4,3.69,5.31,86.8,82731,81211,25,50.1,249600
6654,34.157519,-117.385517,1604,170,6.9,3.44,5.27,78,78961,83822,14.1,61,329000
5508,34.110266,-117.445139,1233,34,5.1,4.87,4.31,51.7,47781,61948,12.2,24,226400
3982,34.102021,-117.44667,1017,177,4.4,4.02,4.51,45.4,43021,48698,14.8,8.4,244900
5417,34.095688,-117.448218,1303,68,3.9,4.07,4.01,8.8,29721,31488,13.5,2.1,169500
4446,34.105076,-117.430664,1145,127,4.8,4.27,4.32,51.6,50533,51890,5.6,10.8,239300
6584,34.103457,-117.423117,1821,103,4.8,4.32,2.87,55.4,42361,52184,10,13.4,193600
3120,34.097769,-117.435515,1050,0,3.9,3.77,2.72,26.7,32783,41462,44.9,3.7,226100
5040,34.085841,-117.448684,1179,32,4.9,4.73,4.85,45.2,46344,75962,13.6,23.5,241500
5466,34.085499,-117.440259,1363,37,4,4.25,4.14,26.2,41974,42891,18.8,6.2,232600
8005,34.085212,-117.427359,2117,155,5.6,3.78,4.12,69,49648,59545,5.5,24.5,241700
4841,34.073728,-117.444116,1379,34,4.7,5.28,3.76,42.9,39625,51575,12.6,21.3,211700
6037,34.073475,-117.423862,1872,88,5,3.7,3.42,52.5,38800,48373,20.1,20.5,110700
7502,34.099619,-117.413923,1782,83,5.5,4.23,3.57,70.7,52886,61501,10.6,25.1,231500
4524,34.084634,-117.408947,1128,14,5.7,4.83,4.1,74.1,47941,61542,3.6,30.1,218400
4946,34.106606,-117.404813,1358,163,4.4,4.99,3.9,29.4,36534,45048,30.1,6.2,112300
5109,34.097498,-117.404455,1518,183,4.2,3.46,3.44,28.8,33075,38140,31.2,10.5,142200
5489,34.121362,-117.391364,1358,48,6.2,4.33,4.73,78.6,45814,64725,14.9,52,243800
5969,34.119858,-117.375833,1650,173,4.9,4.58,3.7,36,47554,53621,23.9,24.4,218200
4802,34.129055,-117.378191,1274,40,5.8,4.48,2.99,62.6,47688,55135,14.6,38.2,171600
4887,34.110991,-117.38968,1169,65,6.1,4.02,6.54,79.3,67879,76221,9.9,29,242600
4827,34.105878,-117.376839,1280,79,5,4.41,4.39,60.3,43072,47524,3,6.5,187700
4512,34.10373,-117.391312,1187,164,4.9,4.66,3.55,32.5,31997,42405,16.9,20.5,221100
4141,34.08841,-117.391778,951,107,6,5.06,6.45,92.3,68750,77465,8.9,51.5,266400
4223,34.081527,-117.39207,1089,37,5.9,4.56,5.44,96.3,55924,68759,17.1,33.2,250600
5109,34.073646,-117.397,1524,140,4.8,4.18,3.45,79.9,44672,51634,34.9,15.6,231300
5369,34.08902,-117.370606,1496,158,5.1,4.23,2.63,61.1,39237,49577,4,20.5,183000
4871,34.08013,-117.377264,1311,37,5.3,4.28,4.42,60.9,45280,55688,5.5,7,170000
4575,34.08083,-117.361972,1419,104,5.6,3.86,3.24,67.5,49191,53519,27.1,27.3,172500
4256,34.080939,-117.359349,1009,76,5.4,4.21,3.51,72.5,50068,57311,24.9,31.4,153200
3903,34.098679,-117.36979,1293,68,4.2,4.14,3.31,21.8,26875,34326,27.9,7.1,175600
4735,34.128151,-117.364405,1320,210,5.9,4.16,2.76,71.6,50938,64740,9.8,31.3,282300
4732,34.113305,-117.36462,1228,122,5.2,3.72,4.54,50.3,44048,52479,8,16.7,173600
4578,34.118997,-117.355635,1140,9,6.7,3.85,7.11,73.5,64458,75294,14.4,66.4,272200
5484,34.099659,-117.360921,1372,59,5.3,3.71,4.98,75.6,47230,59247,2.6,18.6,147800
4763,34.053686,-117.403679,1124,90,5.8,4.27,5.31,74.4,51754,59366,8.6,26.1,246600
6178,34.043569,-117.392495,1464,23,5.3,4.38,5.68,73.9,39384,54973,18.6,33.5,274500
5076,34.04638,-117.368413,1591,154,5.3,3.85,3.34,80.6,52994,65098,39.9,28,194600
5698,34.164551,-117.351452,1431,59,5.2,4.07,4.8,74.8,56985,57970,39.1,33.1,245700
5634,34.141186,-117.333233,1342,155,5,4.26,5.27,56.4,38665,41127,18,27.7,145400
5257,34.151664,-117.343507,1294,97,4.7,4.89,3.6,72.1,47620,51454,7.3,21.3,155700
6854,34.127939,-117.329527,1772,84,4.8,4.23,3.58,56,33721,42353,7.5,20.4,188300
5176,34.124565,-117.31842,1545,59,4.6,3.36,3.77,50.9,31780,39366,8,10.9,164400
4677,34.112292,-117.346755,1190,58,5.6,4.66,5.77,58,52708,58027,9.5,42.6,200400
4413,34.112822,-117.323035,1224,28,4.9,3.76,2.46,69.6,39493,53331,11.9,10.4,164400
4383,34.094545,-117.353335,1159,85,5.4,3.54,4.51,80.5,46688,56099,19.4,30.7,147200
5647,34.093657,-117.339998,1537,120,4.6,3.49,3.7,73,41015,47447,13.1,13,131100
5570,34.101633,-117.342589,1682,111,4.6,3.54,3.97,64,35719,41559,13.7,6.1,56100
3327,34.212762,-117.378091,1070,133,7.2,3.54,4.46,95.1,102390,116758,55.3,59.4,383000
8145,34.193327,-117.348196,2647,121,5.5,3.62,2.91,73.2,70643,83341,40.7,31.3,302100
4724,34.17073,-117.284373,1740,142,4.8,2.74,2.39,58.4,37010,49480,3.3,5.5,214600
5042,34.169242,-117.301452,1770,218,4.3,3.25,3.29,43.2,44426,49958,5.5,18.8,161400
4764,34.17708,-117.301295,1572,32,6.2,3.11,3.59,70.3,65208,69979,27.1,32.5,300600
5178,34.178314,-117.319132,1453,99,4.7,2.8,2.72,44.5,46154,58739,38.6,19.7,228400
7032,34.171818,-117.332426,2507,106,4.6,3.17,2.55,47.4,54832,66897,14.9,17.9,187700
5717,34.15602,-117.305664,2416,121,4.6,2.46,2.55,55.3,50452,62730,34,17.8,250800
5177,34.143154,-117.309066,1699,108,5.1,3.6,4.22,64.4,50784,55991,6.8,7.6,218300
5791,34.124563,-117.308959,1601,159,4.1,3.18,4.31,50.8,30766,38631,4.8,6.5,139300
3282,34.112168,-117.308628,948,153,4.5,3.24,4.39,53.6,28521,35798,9.4,4.8,201100
7590,34.09868,-117.315017,2052,288,4.1,3.89,3.61,44.1,27191,34106,12.3,7.5,118300
7749,34.157495,-117.284059,3013,195,5.5,3.37,2.78,60.1,58353,68415,1,13.4,233100
4141,34.14525,-117.28366,1466,142,5,2.43,2.81,53.6,50297,62822,2,13,198300
5516,34.139728,-117.290506,1866,230,4.5,3.33,4.21,51.9,40373,46528,7.7,11,168700
6590,34.132073,-117.289759,2069,212,4.5,4.51,3.49,34.1,27649,36506,2.1,7.8,143000
8618,34.125325,-117.289466,2815,462,3.6,3.91,3.41,18.7,23813,31513,8.7,1.5,201800
7101,34.117399,-117.291223,2037,303,3.8,3.92,3.67,27.1,25500,30084,2.1,1.6,98900
2216,34.103288,-117.292379,1047,105,3.1,2.81,2.24,6.1,17760,22189,14.2,5,108600
3981,34.107472,-117.284193,1420,278,3.4,3.69,2.82,18.4,17467,27666,8.4,7.6,147500
8346,34.156064,-117.255537,3014,409,5.6,3.26,3.59,66.3,55184,67716,15,26.7,255000
3583,34.142311,-117.26621,1167,85,5,3.26,3.62,72.4,52130,60626,2.9,7.9,235800
4771,34.145759,-117.252304,1731,213,3.9,2.47,3.4,37.2,25170,28763,7.8,2.2,151900
4495,34.139457,-117.254742,1622,169,3.4,3.25,3.24,16.7,28224,32242,6.8,2.5,226200
5324,34.128636,-117.271116,1672,170,4,3.36,3.25,40.9,27296,38684,3.5,3.3,173000
8815,34.126723,-117.254512,2485,229,4.7,3.97,3.66,47.7,34134,41600,1.2,13.6,175600
3343,34.117938,-117.27108,956,77,4,3.37,3.42,44.3,20465,31308,26.7,8.9,34100
4951,34.115557,-117.250384,1301,192,4.3,3.96,4.19,41,35716,40103,4.3,4.4,237200
8386,34.104119,-117.266449,2004,279,3.8,4.03,3.43,34.8,31689,37968,9.3,2.9,146600
4564,34.073008,-117.335362,1359,138,4.8,3.85,3.63,60.5,45885,48811,3.1,7,204000
4958,34.082228,-117.336696,1370,102,6,3.92,2.79,79.7,43942,62533,23.4,49.8,238000
4278,34.090269,-117.334325,1232,53,5,3.39,2.82,63.1,34215,42660,20.9,18,152600
4486,34.082797,-117.321021,1191,119,4.9,4.18,3.97,65,43472,53497,8.9,8.9,173700
7898,34.074786,-117.312601,2243,354,4.3,3.48,3.3,46.2,35206,40577,14.7,7.5,184100
4093,34.029253,-117.306274,1550,27,6.1,2.93,2.7,80.8,82575,99615,8.7,41.8,294300
2715,34.035903,-117.286039,1245,64,5.1,2.34,3.21,58.8,63854,83069,20.1,18.2,262400
3943,34.026128,-117.318584,1518,38,5.5,2.9,2.43,64.4,68446,77436,7.9,21.8,305100
3302,34.043276,-117.319243,1248,161,4.7,2.71,3.38,48.1,32637,35887,19.2,6.2,86700
2202,34.050389,-117.313023,1101,88,3.4,2.12,2.12,9.9,31861,38085,12.3,0,140000
6064,34.043096,-117.306354,2628,247,4,2.69,2.72,26.8,38684,52844,24.5,7.3,303200
4831,34.054981,-117.289333,1525,0,5.8,3.73,3.42,78.8,81206,90287,40.5,41.7,252100
6798,34.073403,-117.255229,2012,163,4.8,3.33,4.07,55.8,39034,56339,12.6,12.6,203100
10039,34.042566,-117.246955,3721,290,6.2,3,2.14,67.1,86705,106675,36.3,42.9,383200
4828,34.053586,-117.269392,2203,168,3.9,2.35,2.21,10.2,36857,49979,10,4.1,107000
4060,34.059103,-117.251375,1348,132,4.3,4.1,3.57,22.3,45071,55309,6.7,15.7,298300
5859,34.053414,-117.242404,2309,139,4.4,2.99,2.16,34.9,63024,78996,42.4,20.6,286800
6947,34.144392,-117.23625,2633,96,5.8,3.18,3,68.2,62075,68893,9.4,44,253600
4406,34.142377,-117.209133,1817,167,6.2,2.74,1.98,85.6,66979,74515,4.5,45.9,240300
2940,34.131899,-117.236535,945,134,4.5,4.2,3.63,23.7,26105,30826,17.2,16.9,191700
4181,34.123776,-117.234736,1240,102,4.5,3.72,3.77,35.9,31570,43279,8.6,17.6,155500
5760,34.124825,-117.212177,1712,172,5.8,3.58,3.74,67.4,71618,77048,7,36,205800
5519,34.132809,-117.211754,2201,116,4.5,2.34,2.88,42.5,41755,57609,18.7,12.6,195800
7277,34.11671,-117.235446,1976,178,4.1,4.38,3.33,40.8,29663,36307,9.6,3.2,146000
4605,34.115592,-117.220427,1568,107,4.8,3.59,2.8,51.1,42690,42894,24.5,7,170900
4306,34.115213,-117.205548,1261,145,5.4,3.06,4.37,72.8,59375,66503,30.1,19.2,187800
4912,34.054077,-117.212711,2189,343,3.7,2.15,2.44,23.8,51239,60897,27.6,0.6,266200
7908,34.126479,-117.172954,2563,45,7,3.32,3.57,92.5,114688,130053,69.2,58,394900
4365,34.115472,-117.180214,1359,84,6.6,3.4,3.73,88,85806,101459,33.2,61.7,290400
6697,34.113667,-117.156676,2032,0,6.6,3.41,3.09,88.5,110333,109801,85,56.5,366400
6513,34.078421,-117.184371,2006,99,5.5,3.26,3.44,69.1,57985,64293,23.2,26,223700
7256,34.066707,-117.181725,2241,290,4.8,3.22,3.79,34.4,40478,47051,5.8,10.8,188300
3182,34.053218,-117.193632,1603,159,3.7,1.95,2.02,16.5,41366,52167,4.8,2.7,228300
5147,34.047996,-117.178239,2676,127,4.7,2.43,1.56,45.8,53401,72963,12.4,15.9,333400
6340,34.044185,-117.20073,2703,140,5.5,2.65,2.23,60.3,79340,109475,12.1,28.3,374700
3106,34.034486,-117.188473,1298,99,6.6,2.55,2.14,89.5,110644,130662,9.2,47.7,417800
9953,34.072094,-117.16331,3125,280,5.7,2.89,2.93,77.9,64884,82557,33.8,31.4,313900
6448,34.063368,-117.148179,2266,19,5.9,2.8,3.31,86.3,85127,85516,5,34.2,274400
5833,34.049237,-117.154699,2122,72,6.8,2.82,2.79,83.7,98309,117497,12.7,45.9,382600
2729,34.058516,-117.162812,1176,162,4.2,3.98,2.59,15.1,41458,47297,6.1,5.4,243600
8316,34.027216,-117.151036,3235,198,7.6,2.89,3.22,82.7,111216,153132,21.8,57.3,589800
5618,34.068336,-117.129565,2247,296,5,3.33,2.4,56.4,57385,69992,20.8,16.7,252500
3564,34.068871,-117.103604,1448,120,5.2,2.59,2.15,69.5,53162,70070,24.1,21.9,268800
7745,34.03247,-117.011084,2927,156,7,2.89,2.88,92,106005,117891,40.6,46.9,455700
7789,34.020736,-117.065606,3050,341,5.6,2.83,2.74,76.7,50417,68727,25.6,29.3,235200
4617,34.027739,-117.095101,1706,302,4.9,3.42,3.02,54.6,54318,62795,16.2,19.9,243100
12298,34.043635,-117.06167,4443,512,6.1,3,2.84,84.3,78917,87319,52.4,41.3,291500
4352,34.014104,-117.030998,1457,68,5.8,2.96,3.08,83.7,75496,87132,35.6,29,249500
4162,34.012572,-117.046204,1714,217,4.8,2.59,2.83,62.9,38417,46849,14.3,6.7,132800
4442,34.025509,-117.04847,1830,248,4.4,2.63,2.22,71.1,33661,40663,8.6,10.9,38000
6382,34.034428,-117.037419,2328,296,5.2,3.19,3.32,61.7,61530,69338,9,15,258100
2174,35.732401,-117.417408,1466,429,5,2.48,2.41,73.6,45650,56507,2.2,10.7,56700
7272,34.439806,-117.62383,2687,365,5.3,2.78,2.31,69.9,38140,68684,29.7,19.8,189900
6825,34.470319,-117.541796,2184,274,5.6,2.66,3.96,71.5,57414,62571,47.3,21.2,204400
6070,34.420719,-117.540318,2225,252,5.8,2.8,2.63,66.2,43867,64671,32,22.1,208000
15578,34.529313,-117.357374,4513,455,6.8,3.46,4.4,73.6,62195,72798,79.4,57,178300
8744,34.515182,-117.417455,2287,229,5.8,3.98,4.43,78.5,46661,51131,96,36.5,118100
10232,34.527294,-117.416717,2818,532,6.4,3.97,5.01,68.9,58667,55674,95.9,59.9,126300
6717,34.583756,-117.416561,2299,448,4.4,3.11,3.59,31.4,22330,33361,17.9,8.4,130400
8267,34.564738,-117.472771,1898,416,5.5,4.02,4.5,69.8,30686,43421,56,20.9,99700
22862,34.487971,-117.395023,6157,621,7,3.51,4.32,77.1,65897,74121,91.6,69,173600
5729,34.434446,-117.446396,2158,489,5.8,3.21,4.76,89.7,66295,83212,49.8,30.5,278200
4557,34.355768,-117.628978,2781,881,5.2,2.41,2.34,83.4,80793,86186,13,15.3,321000
2295,34.254315,-117.551054,1050,325,5.3,2.65,3.57,88,72083,121354,26.4,32.1,414800
